Year,FIPSStateCode,FIPSCountyCode,Income,Rate,IncRat,Purpose,LTV,First,BoRace,BoGender,BoAge,Occup,Amount,PropType,BoCreditScore
2010,9,9,51996,0.0525,0.6675,2,0.75,2,5,2,23,1,130000,PT01,3
2010,9,9,308556,0.04,3.9107,2,0.55,2,5,1,50,2,258000,PT11,5
2010,9,9,163704,0.0388,2.0748,2,0.7424,2,5,1,40,1,245000,PT01,5
2010,9,9,51240,0.0425,0.6494,2,0.4849,2,5,1,53,1,177000,PT01,5
2010,9,11,128817,0.0513,1.5864,2,0.8,2,5,1,44,1,245600,PT01,5
2010,9,11,116786,0.0375,1.4383,2,0.54,2,5,1,46,1,104000,PT01,5
2010,9,11,50565,0.045,0.6227,2,0.532,2,5,2,33,1,150000,PT01,4
2010,9,13,69120,0.0438,0.8122,2,0.45,2,5,1,51,1,157000,PT01,4
2010,9,13,71673,0.045,0.8462,2,0.75,2,5,1,44,1,240000,PT01,5
2010,9,13,58896,0.0513,0.6921,2,0.78,2,5,1,70,1,183000,PT01,5
2010,9,13,127212,0.045,1.5019,2,0.49,2,5,1,39,1,195500,PT01,5
2010,9,13,69628,0.05,0.8182,1,0.8,2,5,1,36,1,171200,PT01,5
2010,9,13,226055,0.0425,2.6689,2,0.4839,2,5,1,59,1,240000,PT01,5
2010,9,15,127558,0.05,1.5806,2,0.3,2,5,1,64,1,90000,PT01,5
2010,9,15,112861,0.045,1.3985,1,0.9,2,5,1,32,1,225000,PT01,5
2010,9,15,48779,0.0425,0.6044,2,0.79,2,5,2,55,1,150000,PT01,4
2010,9,15,173487,0.0375,2.1498,2,0.32,2,5,1,57,1,88000,PT01,4
2010,9,15,40054,0.0513,0.4963,2,0.512,2,5,1,31,1,110000,PT01,5
2010,9,15,88001,0.045,1.0905,2,0.8,2,5,1,38,1,184000,PT01,4
2010,9,15,126372,0.0375,1.5659,2,0.54,2,2,2,80,1,200000,PT01,4
2010,9,15,70176,0.0425,0.8696,2,0.65,2,5,1,31,1,165000,PT01,4
2010,9,15,63804,0.0375,0.7906,2,0.429,2,5,1,59,1,75000,PT01,5
2010,9,15,101837,0.045,1.2619,2,0.784,2,5,1,48,1,171000,PT01,5
2010,9,15,108473,0.04,1.3442,2,0.53,2,5,1,60,1,240000,PT01,4
2010,9,15,105552,0.045,1.308,2,0.449,2,5,1,45,1,83000,PT01,3
2010,9,15,37842,0.0375,0.4689,2,0.54,2,5,1,52,1,180000,PT01,5
2010,9,15,136740,0.04,1.6944,2,0.22,2,5,1,63,1,52640,PT01,5
2010,9,15,71500,0.04,0.8859999999999999,2,0.22,2,5,1,32,1,115000,PT01,5
2010,9,15,87144,0.0425,1.0799,2,0.7394,2,5,2,51,1,105000,PT01,5
2010,9,15,150800,0.0525,1.8686,1,0.8,2,5,1,54,1,400000,PT01,5
2010,9,15,67284,0.0488,0.8338,2,0.8,2,5,1,48,1,132000,PT01,2
2010,9,15,435105,0.045,5.3916,1,0.8,2,5,2,69,1,76000,PT11,5
2010,9,15,113700,0.045,1.4089,2,0.6977,2,5,1,54,1,150000,PT01,5
2010,9,15,43320,0.0425,0.5368,2,0.39,2,5,1,46,1,85000,PT01,5
2010,9,15,77604,0.045,0.9616,2,0.46799999999999997,2,5,1,46,1,101500,PT01,5
