,Year,FIPSStateCode,FIPSCountyCode,Income,Rate,IncRat,Purpose,LTV,First,BoRace,BoGender,BoAge,Occup,Amount,PropType,BoCreditScore
11448,2009,39,17,67452,0.0513,0.9747,2,0.91,2,5,1,32,1,100420,PT01,3
11449,2009,39,37,61632,0.0538,1.1456,2,0.96,2,5,1,33,1,180130,PT01,2
11450,2009,39,135,61380,0.0525,0.9884,1,0.99,1,5,1,38,1,166920,PT01,4
11451,2009,39,165,12,0.0488,0.0002,2,1.0,2,7,3,35,1,209429,PT01,4
11452,2009,39,57,77856,0.0488,1.2537,1,0.99,2,5,1,32,1,152192,PT01,2
11453,2009,39,49,34116,0.0488,0.4973,1,0.99,1,5,1,27,1,130099,PT01,4
11454,2009,39,21,106056,0.0488,2.0553,2,0.64,2,5,1,49,1,175100,PT01,5
11455,2009,39,25,107796,0.0488,1.6283,2,0.78,2,5,1,44,1,185500,PT01,5
11456,2009,39,25,157442,0.0538,2.3783,2,0.69,2,5,1,52,1,185000,PT01,5
11457,2009,18,97,71412,0.05,1.097,2,0.83,2,5,1,31,1,102900,PT01,4
11458,2009,39,61,74400,0.0538,1.1239,2,0.74,2,5,1,58,1,119500,PT01,3
11459,2009,39,61,50260,0.0475,0.7592,2,0.8,2,5,1,54,1,97600,PT01,4
11460,2009,39,17,41173,0.05,0.6219,2,0.8,2,5,1,42,1,145500,PT01,5
11461,2009,39,61,921232,0.0475,13.9159,2,0.46,2,5,1,47,1,407000,PT01,5
11462,2009,18,29,142538,0.0488,2.1531,2,0.63,2,5,1,54,1,207500,PT01,5
11463,2009,39,61,191409,0.05,2.8914,2,0.51,2,5,1,50,1,417000,PT01,5
11464,2009,31,153,119629,0.05,1.7828,2,0.8978,2,5,1,29,1,206500,PT01,5
11465,2009,20,173,72792,0.0488,1.2275,2,0.7622,2,2,1,38,1,109760,PT01,5
11466,2009,20,173,48264,0.05,0.8139,2,0.8,2,2,2,54,1,111200,PT01,3
11467,2009,40,27,63415,0.0538,1.1467,1,0.6433,2,5,1,69,1,160000,PT01,5
11468,2009,31,23,85196,0.045,1.6447,2,0.5775,2,5,1,99,1,115494,PT01,5
11469,2009,29,39,162266,0.0463,3.7047,2,0.75,2,7,3,99,2,108100,PT01,5
11470,2009,20,125,84684,0.05,1.6903,2,0.73,2,5,1,42,1,210000,PT01,4
11471,2009,31,55,104042,0.0675,1.5506,2,0.7879999999999999,2,5,1,48,1,124500,PT01,2
11472,2009,31,159,61131,0.0513,0.929,1,0.8864,2,5,1,29,1,117000,PT01,5
11473,2009,31,109,39000,0.0513,0.5927,2,0.3807,2,5,2,57,1,59000,PT01,5
11474,2009,19,13,75420,0.045,1.3139,2,0.7701,2,5,1,27,1,102427,PT01,5
11475,2009,19,37,100572,0.045,1.8799,1,0.7998,1,5,1,29,1,66700,PT01,4
11476,2009,29,113,18360,0.0525,0.2825,2,0.24,2,5,1,60,1,46000,PT01,4
11477,2009,19,193,35792,0.055,0.6437,1,1.04,1,5,2,25,1,60000,PT01,5
11478,2009,19,79,77768,0.0488,1.4536,2,0.8,2,5,1,52,1,96000,PT01,4
11479,2009,27,137,34352,0.0475,0.5832,2,0.3844,2,5,1,99,1,113000,PT01,5
11480,2009,27,137,36448,0.0488,0.6188,2,0.2451,2,5,2,99,2,50000,PT01,5
11481,2009,19,111,66204,0.0488,1.2375,2,0.8,2,5,1,25,1,64384,PT01,4
11482,2009,19,59,99154,0.0475,1.8533,2,0.8,2,5,1,39,1,164000,PT01,5
11483,2009,39,17,163608,0.0488,2.4714,2,0.78,2,5,1,55,1,189000,PT01,4
11484,2009,39,17,104316,0.0525,1.5758,2,0.59,2,5,1,63,1,105000,PT01,5
11485,2009,39,17,148872,0.0488,2.2488,1,0.85,2,5,1,34,1,303550,PT01,5
11486,2009,39,165,138120,0.0525,2.0864,2,0.69,2,5,1,36,1,178000,PT01,5
11487,2009,39,17,107676,0.0525,1.6265,2,0.65,2,5,1,56,1,168000,PT01,3
11488,2009,39,49,66708,0.05,1.0216,2,0.46,2,5,2,61,1,95000,PT01,5
11489,2009,39,17,95388,0.0488,1.4409,2,0.8,2,5,1,61,1,252000,PT01,5
11490,2009,39,109,182076,0.0488,3.0447,2,0.75,2,5,1,57,1,133875,PT01,5
11491,2009,18,13,123900,0.0525,1.9032,2,0.75,2,5,1,40,1,413000,PT01,4
11492,2009,18,97,88428,0.0488,1.3583,2,0.59,2,5,1,79,1,191300,PT01,5
11493,2009,20,173,101556,0.0513,1.7126,2,0.8,2,5,1,37,1,292000,PT01,4
11494,2009,8,87,57299,0.045,1.065,2,0.5405,2,5,2,57,1,100000,PT01,5
11495,2009,20,155,69930,0.0488,1.3958,2,0.7677,2,5,1,40,1,119000,PT01,5
11496,2009,19,193,35100,0.05,0.6313,1,0.8,2,5,1,47,1,70000,PT01,5
11497,2009,20,1,136458,0.0463,2.7237,2,0.52,2,5,1,47,1,77900,PT01,4
11498,2009,40,109,51936,0.045,0.9392,2,0.85,2,5,1,56,1,108800,PT01,5
11499,2009,20,11,48000,0.0513,0.9581,2,0.8,2,5,1,25,1,123200,PT01,4
11500,2009,40,115,39183,0.0513,0.8905,2,0.8,2,5,1,27,1,127200,PT01,2
11501,2009,8,41,396000,0.045,5.8235,2,0.29,2,5,1,46,1,153500,PT01,3
11502,2009,20,13,157332,0.0475,3.1404,2,0.77,2,5,1,41,1,150000,PT01,5
11503,2009,39,61,174873,0.0488,2.6416,2,0.75,2,5,1,40,1,356250,PT01,5
11504,2009,39,61,83208,0.05,1.2569,2,0.56,2,5,2,42,1,200000,PT01,5
11505,2009,39,25,104305,0.05,1.5756,2,0.68,2,5,1,67,1,273000,PT02,5
11506,2009,39,61,105939,0.05,1.6003,2,0.8,2,5,2,42,1,232000,PT01,5
11507,2009,39,165,36646,0.05,0.5536,2,0.29,2,5,1,71,1,92000,PT02,5
11508,2009,21,117,75018,0.05,1.1332,2,0.72,2,5,3,57,1,144000,PT01,5
11509,2009,39,61,162168,0.05,2.4497,2,0.57,2,5,1,62,1,210000,PT01,5
11510,2009,39,165,71376,0.05,1.0782,2,0.67,2,5,1,34,1,101500,PT01,5
11511,2009,39,61,82200,0.0488,1.2417,2,0.8,2,5,2,31,1,168800,PT06,5
11512,2009,21,117,59556,0.05,0.8996,2,0.22,2,5,1,44,1,78000,PT01,5
11513,2009,39,25,40611,0.05,0.6135,2,0.74,2,5,2,42,1,97300,PT01,5
11514,2009,17,161,81609,0.045,1.3879,2,0.8,2,5,2,25,1,89600,PT01,4
11515,2009,46,5,18876,0.055,0.3658,2,0.8,2,5,2,58,1,40000,PT01,4
11516,2009,29,187,115385,0.0575,2.6344,2,0.8,2,5,1,34,1,140000,PT01,5
11517,2009,19,103,125832,0.0475,1.8532,2,0.7582,2,5,1,99,1,417000,PT01,5
11518,2009,19,103,170715,0.0463,2.5142,2,0.5,2,5,1,47,1,115000,PT01,5
11519,2009,19,103,68928,0.045,1.0151,2,0.5649,2,5,1,99,1,104500,PT01,5
11520,2009,27,17,93023,0.0538,1.5793,2,0.6791,2,5,1,41,1,182000,PT01,4
11521,2009,27,67,47400,0.0575,0.836,1,0.8,2,5,1,49,1,172000,PT01,4
11522,2009,27,131,23646,0.0488,0.41700000000000004,1,0.8,1,5,2,24,1,110000,PT01,5
11523,2009,27,79,57621,0.0538,1.0162,1,0.74,1,5,1,25,1,100000,PT01,4
11524,2009,19,79,85000,0.045,1.5888,2,0.8,2,5,1,42,1,156000,PT01,5
11525,2009,39,25,45518,0.0538,0.6876,1,0.8,2,5,1,24,1,125000,PT02,4
11526,2009,39,25,155000,0.0538,2.3414,1,0.9,2,5,2,36,1,333000,PT01,5
11527,2009,39,17,41995,0.0538,0.6344,1,0.8,2,5,2,44,1,95000,PT01,4
11528,2009,39,61,42659,0.0538,0.6444,2,0.68,2,5,2,52,1,124000,PT01,5
11529,2009,21,67,76040,0.0538,1.1975,2,0.79,2,5,2,29,1,114000,PT01,5
11530,2009,39,61,49140,0.0538,0.7423,2,0.8,2,5,1,34,1,121600,PT01,5
11531,2009,39,61,62820,0.0538,0.9489,2,0.73,2,5,2,36,1,106000,PT01,5
11532,2009,21,37,39456,0.0538,0.596,1,0.8,2,5,1,24,1,116000,PT01,4
11533,2009,19,125,59841,0.0475,1.1185,2,0.8,2,5,1,63,1,100000,PT01,4
11534,2009,19,153,59039,0.055,0.8695,1,0.7997,2,5,2,48,1,136900,PT02,5
11535,2009,19,11,53350,0.0538,0.8482,1,0.95,1,5,1,99,1,79325,PT01,5
11536,2009,19,123,21024,0.055,0.39299999999999996,1,1.0,1,5,2,22,1,63265,PT01,3
11537,2009,19,125,38293,0.0463,0.7158,2,0.34,2,5,1,53,1,52800,PT01,5
11538,2009,19,159,123912,0.0513,2.3161,1,0.8,2,5,1,57,2,110000,PT01,5
11539,2009,29,127,249996,0.0488,5.7077,2,0.7702,2,5,1,50,1,240328,PT01,4
11540,2009,19,193,96000,0.055,1.7266,2,0.7972,2,5,1,99,1,228800,PT01,3
11541,2009,19,153,93740,0.0538,1.3806,2,0.8,2,5,1,40,1,118400,PT01,2
11542,2009,19,45,61851,0.0538,1.1561,2,0.8,2,5,1,46,1,50000,PT01,4
11543,2009,19,103,107232,0.0488,1.5793,2,0.2996,2,5,1,99,1,80000,PT01,5
11544,2009,19,177,141180,0.0463,2.6389,2,0.5071,2,5,1,45,1,106500,PT01,5
11545,2009,18,59,27960,0.0475,0.42,2,0.51,2,5,1,99,1,93650,PT01,4
11546,2009,18,151,72477,0.0463,1.36,2,0.8,2,5,1,99,1,160000,PT01,5
11547,2009,26,65,162298,0.0475,2.58,2,0.45,2,5,1,50,1,231900,PT01,5
11548,2009,26,81,212000,0.0488,3.58,2,0.75,2,5,1,99,1,211500,PT01,3
11549,2009,18,81,129996,0.0475,1.99,2,0.55,2,5,1,99,1,141500,PT01,5
11550,2009,26,81,207359,0.0488,3.5,2,0.75,2,5,1,37,1,312000,PT01,5
11551,2009,26,77,29744,0.0488,0.49,2,0.82,2,5,1,37,1,63600,PT01,5
11552,2009,26,77,104915,0.05,1.73,2,0.8,2,5,1,36,1,154400,PT01,5
11553,2009,18,33,80652,0.0488,1.51,2,0.79,2,5,1,53,1,200500,PT01,4
11554,2009,18,73,86376,0.0488,1.4,1,0.8,2,5,1,68,1,268000,PT01,5
11555,2009,39,41,266856,0.0488,3.89,2,0.8,2,4,2,33,1,328000,PT02,4
11556,2009,39,19,24900,0.0513,0.4315,1,0.8,1,5,1,27,1,85600,PT01,4
11557,2009,39,35,48683,0.0513,0.7513,1,0.8,1,5,1,40,1,106400,PT01,5
11558,2009,54,61,67800,0.0513,1.2865,2,0.8,2,5,1,38,1,132800,PT01,4
11559,2009,54,33,229622,0.0513,5.3277,1,0.8,2,5,1,44,1,244000,PT01,4
11560,2009,39,151,63744,0.0513,1.1047,2,0.78,2,5,1,35,1,132000,PT01,5
11561,2009,18,57,94392,0.05,1.3861,2,0.7,2,5,1,39,1,287000,PT02,5
11562,2009,39,151,131269,0.05,2.275,2,0.78,2,5,1,44,1,151000,PT01,4
11563,2009,42,119,21450,0.0525,0.4165,2,0.7537,2,5,1,32,1,104000,PT01,3
11564,2009,42,11,106834,0.0488,1.7659,2,0.7448,2,5,1,59,1,171300,PT01,2
11565,2009,42,85,57252,0.0513,1.101,2,0.6223,2,5,1,65,1,196000,PT01,5
11566,2009,42,49,20328,0.0525,0.3757,1,0.8,2,5,2,26,1,78320,PT01,5
11567,2009,42,75,60029,0.0488,0.9605,2,0.5027,2,5,1,45,1,94000,PT01,5
11568,2009,42,11,262093,0.0563,4.3321,2,0.7313,2,5,1,41,1,238095,PT01,1
11569,2009,51,199,65100,0.05,1.0,2,0.9,2,5,2,39,1,197784,PT01,1
11570,2009,42,15,75130,0.0475,1.4588,2,0.8,2,5,1,99,1,150400,PT01,3
11571,2009,42,11,56244,0.0538,0.9297,1,0.965,2,5,1,28,1,88369,PT01,1
11572,2009,42,67,120239,0.045,2.3347,2,0.6949,2,5,1,39,1,192500,PT01,5
11573,2009,42,87,143016,0.0513,2.7769999999999997,2,0.8,2,5,1,43,1,212000,PT01,4
11574,2009,42,79,33072,0.0525,0.6046,2,0.66,2,5,1,42,1,117500,PT01,4
11575,2009,42,37,96412,0.055,1.8721,1,1.0,2,5,1,37,1,227500,PT01,5
11576,2009,54,83,53837,0.045,1.3099,2,0.54,2,5,1,46,1,133500,PT01,5
11577,2009,42,75,42924,0.0513,0.6868,2,0.6023,2,5,1,43,1,76000,PT01,4
11578,2009,42,101,45000,0.055,0.6215,1,0.9647,1,3,2,24,1,100020,PT01,1
11579,2009,42,87,84000,0.0463,1.6311,1,0.6809,2,5,1,50,1,32000,PT01,5
11580,2009,54,83,24995,0.0538,0.6082,2,0.44,2,5,1,59,1,91500,PT01,5
11581,2009,42,133,42671,0.0525,0.6555,2,0.7529,2,5,2,49,1,134000,PT01,3
11582,2009,42,71,45520,0.0488,0.7090000000000001,2,0.7732,2,5,1,32,1,150000,PT01,3
11583,2009,25,23,100800,0.045,1.2679,2,0.8,2,5,2,33,1,335200,PT01,5
11584,2009,25,21,59184,0.055,0.7445,2,0.3106,2,5,1,56,1,132000,PT01,4
11585,2009,25,21,135700,0.0463,1.7069,2,0.8,2,5,1,30,1,312000,PT01,3
11586,2009,25,17,83745,0.05,0.9005,1,0.7819,2,7,3,43,2,260000,PT06,3
11587,2009,23,11,96800,0.05,1.9675,2,0.8,2,5,1,59,2,232000,PT01,5
11588,2009,25,23,164865,0.0475,2.0738,2,0.77,2,5,1,37,1,465000,PT01,5
11589,2009,33,13,76640,0.0463,1.1577,2,0.71,2,5,1,34,1,227781,PT01,5
11590,2009,25,17,78528,0.0488,0.8444,1,0.8488,2,5,2,32,1,280000,PT06,5
11591,2009,25,17,65457,0.045,0.7038,2,0.5772,2,7,1,41,1,258000,PT01,5
11592,2009,25,17,159372,0.0488,1.7137,2,0.7544,2,5,1,51,1,347000,PT01,4
11593,2009,46,5,64272,0.0513,1.2456,2,0.77,2,5,1,42,1,141200,PT01,5
11594,2009,25,9,156696,0.0488,1.9885,2,0.6469,2,5,1,39,1,414000,PT01,4
11595,2009,46,11,121740,0.0475,2.3593,2,0.7891,2,5,1,41,1,202000,PT01,5
11596,2009,19,61,42960,0.0463,0.7257,2,0.43,2,5,1,26,1,120300,PT01,5
11597,2009,27,37,180000,0.045,2.225,2,0.7316,2,5,1,61,1,417000,PT01,5
11598,2009,39,25,199176,0.0475,3.0087,2,0.4,2,5,1,83,1,176000,PT01,5
11599,2009,21,101,54600,0.0475,0.9129999999999999,2,0.69,2,5,1,56,1,155150,PT01,5
11600,2009,39,61,76920,0.0475,1.1619,2,0.48,2,5,1,43,1,272700,PT01,4
11601,2009,39,61,119453,0.05,1.8044,2,0.46,2,5,1,43,1,227000,PT01,5
11602,2009,39,33,72028,0.0475,1.3959,2,0.8,2,5,2,30,1,121600,PT01,4
11603,2009,21,67,62820,0.0488,0.9893,2,0.51,2,5,1,51,1,197000,PT01,5
11604,2009,39,61,66965,0.0488,1.0116,2,0.6,2,5,2,43,1,108300,PT01,4
11605,2009,39,61,104844,0.05,1.5837,2,0.74,2,5,1,30,1,125500,PT01,5
11606,2009,21,209,133826,0.05,2.1075,2,0.6,2,5,1,52,1,123000,PT01,5
11607,2009,31,55,54780,0.0625,0.8164,1,0.9775,1,5,1,29,1,102637,PT01,4
11608,2009,31,109,47964,0.055,0.7289,2,0.9618,2,5,1,28,1,199100,PT01,4
11609,2009,31,81,68028,0.055,1.3133,1,0.9946,2,5,1,38,1,184000,PT01,3
11610,2009,31,79,25044,0.0625,0.4835,1,0.9942,1,5,2,19,1,94450,PT01,3
11611,2009,31,55,67100,0.055,1.0,2,0.8466,2,5,1,35,1,139695,PT01,4
11612,2009,31,155,65762,0.045,0.9801,2,0.69,2,5,1,44,1,75000,PT01,5
11613,2009,20,171,117384,0.045,2.343,2,0.6959,2,5,1,50,1,170500,PT01,5
11614,2009,20,173,45000,0.05,0.7589,2,0.6903,2,5,2,31,1,121600,PT01,3
11615,2009,31,155,50984,0.0513,0.7598,2,0.6936,2,5,2,99,1,162992,PT04,5
11616,2009,19,59,51497,0.0475,0.9626,2,0.5222,2,5,2,65,1,94000,PT01,5
11617,2009,27,53,125532,0.0463,1.5517,2,0.79,2,5,1,37,1,217800,PT01,5
11618,2009,19,167,43724,0.045,0.8173,1,0.6011,2,5,1,37,1,110000,PT01,5
11619,2009,29,105,33243,0.0475,0.759,2,0.6833,2,5,1,66,1,82000,PT01,5
11620,2009,27,79,66826,0.045,1.1786,2,0.54,2,5,1,42,1,110000,PT01,5
11621,2009,27,79,56844,0.0488,1.0025,2,0.6926,2,5,1,99,1,160000,PT01,4
11622,2009,29,127,24898,0.0475,0.5684,2,0.6445,2,5,2,99,1,83814,PT01,5
11623,2009,27,53,102960,0.0463,1.2727,2,0.3458,2,5,1,47,1,95105,PT01,5
11624,2009,27,161,48820,0.0463,0.861,2,0.8,2,5,1,37,1,225600,PT01,5
11625,2009,39,109,94092,0.0513,1.5734,2,0.78,2,5,1,48,1,101750,PT01,4
11626,2009,39,25,134640,0.0525,2.0338,2,0.76,2,5,1,61,1,188000,PT01,5
11627,2009,39,113,110976,0.05,1.8558,2,0.53,2,5,1,68,1,124400,PT01,4
11628,2009,39,61,163092,0.0488,2.4636,2,0.8,2,5,1,35,1,268000,PT01,5
11629,2009,39,61,41820,0.0488,0.6317,2,0.71,2,5,1,35,1,94000,PT01,5
11630,2009,21,37,36372,0.0488,0.5494,2,0.56,2,5,1,62,1,94500,PT01,4
11631,2009,18,97,71532,0.0525,1.0988,2,0.94,2,5,1,32,1,74000,PT01,4
11632,2009,39,165,90480,0.0488,1.3668,2,0.8,2,2,1,36,1,236000,PT01,4
11633,2009,39,61,49992,0.0488,0.7552,2,0.8,2,5,1,29,1,154400,PT01,5
11634,2009,20,155,25584,0.0513,0.5107,2,0.8,2,5,1,39,1,53600,PT01,4
11635,2009,20,15,257172,0.05,4.3368,2,0.8,2,5,1,32,1,309600,PT01,4
11636,2009,20,155,56680,0.05,1.1313,2,0.5255,2,5,1,28,1,94600,PT01,4
11637,2009,20,113,45820,0.0463,0.9146,1,0.4894,2,5,2,62,1,46000,PT01,5
11638,2009,31,137,40176,0.0475,0.7756,2,0.39,2,5,1,99,1,81000,PT01,5
11639,2009,20,197,141398,0.045,2.3885,2,0.66,2,7,3,47,2,150000,PT01,5
11640,2009,8,59,53920,0.05,0.7509999999999999,2,0.44,2,5,1,57,1,59100,PT01,4
11641,2009,40,87,88645,0.05,1.6030000000000002,2,0.7418,2,5,1,46,1,158000,PT01,3
11642,2009,31,127,62836,0.0525,1.2131,2,0.7,2,5,1,45,1,87500,PT01,3
11643,2009,20,51,25212,0.0538,0.5032,2,0.7564,2,5,1,39,1,53325,PT01,5
11644,2009,31,155,42030,0.0525,0.6264,1,0.8889,1,5,1,33,1,80000,PT01,5
11645,2009,31,99,28494,0.0575,0.5501,1,1.0438,1,5,1,44,1,50000,PT04,4
11646,2009,31,81,40862,0.055,0.7888,1,1.0013,1,5,1,49,1,78100,PT04,3
11647,2009,39,17,127974,0.0488,1.9331,2,0.8,2,5,1,39,1,352000,PT01,4
11648,2009,39,165,75320,0.0488,1.1378,2,0.76,2,5,2,40,1,190000,PT01,5
11649,2009,39,25,53292,0.05,0.805,2,0.8,2,5,2,51,1,114400,PT01,4
11650,2009,39,61,41340,0.0488,0.6245,2,0.73,2,5,2,50,1,107000,PT01,5
11651,2009,21,15,48222,0.05,0.7284,2,0.74,2,5,1,34,1,160000,PT01,4
11652,2009,39,25,175153,0.0488,2.6458,2,0.5,2,5,1,53,1,328000,PT01,5
11653,2009,21,117,89400,0.05,1.3505,2,0.8,2,5,1,54,1,142500,PT01,5
11654,2009,39,17,137489,0.05,2.0769,2,0.71,2,5,1,67,1,193000,PT01,5
11655,2009,39,165,216500,0.05,3.2704,2,0.75,2,5,1,42,1,262000,PT02,5
11656,2009,19,93,37930,0.055,0.7090000000000001,2,1.0,2,5,1,22,1,80000,PT01,4
11657,2009,19,99,101204,0.0488,1.8917,2,0.8867,2,5,1,50,1,239400,PT01,5
11658,2009,29,183,21200,0.0563,0.3262,1,0.8,1,5,1,22,1,65000,PT01,4
11659,2009,27,137,36300,0.045,0.6163,2,0.7738,2,5,1,61,1,92850,PT01,5
11660,2009,19,45,43632,0.0488,0.8156,1,0.3579,2,5,1,64,1,52000,PT06,5
11661,2009,19,87,50266,0.0588,0.9396,1,0.8,2,5,2,28,1,92400,PT01,4
11662,2009,29,41,64027,0.0525,1.4618,1,0.8,2,5,1,24,1,68000,PT01,4
11663,2009,19,43,94608,0.0488,1.7684,1,0.4211,2,5,1,32,1,80000,PT01,5
11664,2009,19,95,63996,0.0488,1.1962,1,0.8,2,5,2,99,1,144000,PT01,4
11665,2009,21,179,117089,0.045,1.9712,2,0.43,2,5,1,32,1,126000,PT01,5
11666,2009,39,25,85181,0.0538,1.2867,2,0.72,2,5,1,35,1,110100,PT01,5
11667,2009,39,93,62140,0.0475,1.0006,2,0.45,2,5,1,38,1,279000,PT01,5
11668,2009,39,35,693384,0.0475,11.1656,2,0.58,2,5,1,54,1,295000,PT01,4
11669,2009,39,11,66468,0.0525,1.2881,2,0.8,2,5,2,43,1,190300,PT01,5
11670,2009,21,151,127645,0.0475,3.1133,2,0.62,2,5,1,59,1,154310,PT01,5
11671,2009,21,37,45780,0.055,0.6915,1,0.8,2,5,2,26,1,130812,PT06,4
11672,2009,21,215,68334,0.0525,1.1504,2,0.8,2,5,1,41,1,152800,PT01,4
11673,2009,39,17,75420,0.05,1.1393,2,0.33,2,5,1,68,1,90000,PT01,5
11674,2009,18,159,37680,0.0513,0.6564,2,0.46,2,5,1,62,1,50000,PT01,5
11675,2009,19,153,152485,0.0463,2.2457,2,0.7006,2,5,1,55,1,127500,PT01,4
11676,2009,27,45,72486,0.0475,1.2784,2,0.8,2,5,2,42,1,74360,PT01,3
11677,2009,19,101,97620,0.0575,1.8247,1,0.8,2,5,1,53,1,60000,PT01,5
11678,2009,19,115,79416,0.0513,1.4844,2,0.64,2,5,1,43,2,109000,PT01,3
11679,2009,19,43,66408,0.045,1.2413,2,0.4895,2,5,1,48,1,42830,PT01,5
11680,2009,19,113,104968,0.045,1.6688,2,0.7563,2,5,1,99,1,150500,PT06,5
11681,2009,27,161,69912,0.0563,1.2329999999999999,1,0.8,1,5,1,99,1,136000,PT01,2
11682,2009,29,93,82923,0.055,1.8932,2,0.7818,2,5,1,37,1,175900,PT01,5
11683,2009,27,53,56097,0.0538,0.6934,1,0.8,2,5,1,33,2,164000,PT01,5
11684,2009,27,67,99039,0.0538,1.7467,1,0.8,2,5,1,47,1,135200,PT01,5
11685,2009,26,121,24300,0.0513,0.45,1,0.9,1,5,1,21,1,85500,PT01,4
11686,2009,18,37,166716,0.0475,3.13,2,0.73,2,5,1,58,1,224000,PT01,5
11687,2009,18,61,183000,0.0463,3.08,2,0.79,2,5,1,99,1,207000,PT01,5
11688,2009,18,59,54080,0.0488,0.83,2,0.62,2,5,1,99,1,129000,PT01,4
11689,2009,18,25,61818,0.0488,1.16,2,0.8,2,5,1,99,1,156000,PT01,5
11690,2009,18,151,1410876,0.0475,26.52,2,0.56,2,5,1,99,1,417000,PT01,5
11691,2009,18,59,108600,0.0488,1.66,2,0.43,2,5,1,75,1,69000,PT01,5
11692,2009,18,37,668868,0.045,12.57,2,0.5,2,5,1,45,1,298832,PT01,5
11693,2009,26,139,42957,0.0488,0.62,2,0.75,2,7,3,50,1,75000,PT01,4
11694,2009,18,67,79560,0.0488,1.38,2,0.63,2,5,1,64,1,158750,PT01,5
11695,2009,18,1,35341,0.05,0.66,2,0.75,2,5,2,99,1,94000,PT01,5
11696,2009,39,41,138720,0.0513,2.0222,2,0.64,2,5,1,48,1,246000,PT02,5
11697,2009,39,153,249166,0.05,3.8333,2,0.8,2,5,1,62,1,213600,PT01,4
11698,2009,39,35,80426,0.05,1.2411,2,0.78,2,5,1,30,1,109000,PT01,5
11699,2009,54,61,59117,0.0475,1.1218,2,0.7,2,5,1,37,1,213500,PT01,4
11700,2009,18,57,207192,0.05,3.0425,1,0.53,1,5,1,47,1,275000,PT02,3
11701,2009,39,151,136836,0.05,2.3715,1,0.95,2,5,2,37,1,309700,PT02,5
11702,2009,39,61,159996,0.0475,2.3121,2,0.7,2,5,1,40,1,417000,PT01,5
11703,2009,39,151,35360,0.0475,0.6128,1,0.78,1,5,1,48,1,110000,PT01,4
11704,2009,26,139,56196,0.0475,0.7904,2,0.94,2,5,1,27,1,166800,PT01,5
11705,2009,39,49,77232,0.0513,1.1258,2,0.74,2,5,1,27,1,114000,PT01,5
11706,2009,39,49,170195,0.05,2.481,2,0.76,2,5,1,38,1,273499,PT01,4
11707,2009,17,73,49378,0.05,0.8398,2,0.7653,2,5,2,49,1,143500,PT01,2
11708,2009,18,81,38328,0.0488,0.5888,2,0.78,2,5,1,72,1,121300,PT01,5
11709,2009,21,113,164332,0.0513,2.5879,2,0.8,2,5,1,49,1,239800,PT01,5
11710,2009,39,61,88608,0.0488,1.3385,2,0.56,2,5,1,63,1,292900,PT01,5
11711,2009,39,61,291168,0.0513,4.3983,2,0.41,2,5,1,46,1,417000,PT01,4
11712,2009,39,61,142248,0.05,2.1488,2,0.57,2,5,1,48,1,218000,PT01,3
11713,2009,39,61,83657,0.0488,1.2637,2,0.75,2,5,1,42,1,165000,PT01,5
11714,2009,39,57,42996,0.05,0.7190000000000001,2,0.71,2,5,1,44,1,88500,PT01,4
11715,2009,39,61,53532,0.0488,0.8086,2,0.95,2,5,2,60,1,190000,PT01,5
11716,2009,39,109,52200,0.05,0.8729,2,0.8,2,5,1,45,1,120000,PT01,5
11717,2009,18,29,101042,0.05,1.5263,2,0.75,2,5,1,64,1,160000,PT01,5
11718,2009,31,155,48616,0.045,0.7245,2,0.3271,2,5,1,99,1,117746,PT01,4
11719,2009,17,31,240000,0.05,3.3755,2,0.632,2,5,1,99,1,316000,PT01,5
11720,2009,31,109,169992,0.0575,2.5835,2,0.9706,2,5,1,39,1,254290,PT01,2
11721,2009,31,55,85008,0.0588,1.2669,1,0.9946,1,7,3,30,1,199650,PT01,5
11722,2009,31,1,26316,0.0575,0.508,1,0.9966,2,5,1,38,1,49832,PT01,4
11723,2009,27,3,58630,0.0538,0.7247,2,0.75,2,5,2,33,1,117000,PT01,5
11724,2009,31,109,106428,0.0525,1.6174,2,0.8,2,5,1,48,1,236000,PT01,5
11725,2009,31,109,73992,0.0525,1.1245,2,0.7993,2,5,1,42,1,107100,PT01,5
11726,2009,31,19,55677,0.0513,1.0748,2,0.8932,2,5,1,28,1,138000,PT01,5
11727,2009,39,61,98981,0.0563,1.4952,2,0.79,2,5,1,30,1,109800,PT01,4
11728,2009,19,169,38321,0.0488,0.5498,2,0.7377,2,5,1,69,1,135000,PT01,5
11729,2009,29,187,36923,0.0488,0.843,2,0.3788,2,5,2,45,1,50000,PT01,5
11730,2009,29,3,63324,0.0463,1.264,2,0.89,2,5,1,45,1,238000,PT01,5
11731,2009,29,71,114372,0.0488,1.7596,2,0.7221,2,5,1,99,1,291000,PT01,5
11732,2009,29,55,126285,0.0488,2.8832,2,0.65,2,5,1,99,1,190000,PT01,5
11733,2009,19,97,177917,0.0463,3.3256,2,0.6557,2,5,1,52,1,238000,PT01,5
11734,2009,19,113,104923,0.0463,1.6681,2,0.66,2,5,1,48,1,211700,PT01,5
11735,2009,29,165,120000,0.0488,1.7699,2,0.8,2,5,1,51,1,160000,PT01,4
11736,2009,19,93,139500,0.05,2.6075,2,0.8,2,5,1,33,1,124000,PT01,5
11737,2009,19,107,94994,0.0488,1.7756,2,0.49,2,5,1,33,1,101500,PT01,5
